"name","Registered","dob","id","faculty","password"
"Jerry Rich","False","13/8/1951","Jerry42433","fa4","zAojk96"
"Emily Jacobs","False","7/5/1979","Emily19056","fa4","bOQPQ10"
"Joseph Sawyer","False","10/8/1972","Joseph15985","fa1","ebvil81"
"Kathleen Nelson","True","8/4/1955","Kathleen1067","fa3","SUvDk22"
"Charles Nguyen","False","17/1/1985","Charles15317","fa2","FFWNG95"
"Angela Hoffman","False","4/8/1972","Angela16750","fa4","vRspC60"
"Douglas Wright","True","17/11/1999","Douglas31008","fa4","TaxmQ87"
"Michelle Luna","True","1/11/1950","Michelle9201","fa1","MnteP27"
"Sean Fleming","True","17/11/1977","Sean4893","fa2","kZRNR82"
"Christina Boyd","False","5/1/1956","Christina32667","fa2","YsvNI16"
"Michael Smith","True","19/9/1955","Michael22845","fa2","KRJfV55"
"Amber Torres","True","27/9/1963","Amber10939","fa1","TnAKD74"
"Dylan Kramer","True","26/10/1954","Dylan21933","fa3","gPhQD70"
"Angelica Bowers","False","15/12/1979","Angelica12795","fa2","fBcsR53"
"James Griffin","False","22/9/1989","James36263","fa2","OmsdY76"
"Joy Farrell","False","4/3/1988","Joy29426","fa3","yWhRy36"
"James Carter","False","22/7/1977","James1817","fa1","GaIWI99"
"Haley Johnson","True","17/1/1982","Haley33800","fa2","iIieJ34"
"Victor Russell","True","11/1/1992","Victor25786","fa2","xVRnl84"
"Nancy Hall","False","8/2/1966","Nancy39552","fa4","uudaQ37"
"Michael Murray","False","17/12/1950","Michael21628","fa1","RWiun85"
"Jessica Powers","False","18/10/1972","Jessica39466","fa1","jBaxL82"
"Cameron Hill","True","16/5/1981","Cameron14419","fa2","qqMGV85"
"Sara Allen","True","23/10/1969","Sara45890","fa1","Ytuwb15"
"Mark Duran","False","7/2/1957","Mark8426","fa2","EFxvi11"
"Christina Patterson","False","7/10/1973","Christina8424","fa2","YQEAY71"
"Daniel French","False","10/5/1989","Daniel49764","fa3","kYPuZ95"
"Molly Davis","True","7/5/1979","Molly14940","fa2","Tgtnu78"
"Walter Mendez","True","5/3/1971","Walter42946","fa2","zCYYY27"
"Melissa Taylor","True","8/12/1972","Melissa47330","fa3","RQLMe63"
"Stephen Dixon","False","7/11/1968","Stephen23812","fa4","iXRVB69"
"Dawn Bullock","True","8/9/1954","Dawn48499","fa1","XpAUq31"
"John Gross","False","26/3/1980","John34133","fa1","yZwgC10"
"Anne Hammond","True","21/4/1969","Anne13415","fa2","fwPrk43"
"Justin Ryan","False","29/2/1970","Justin25264","fa1","qjhnV10"
"Gabriella Smith","True","25/4/1974","Gabriella31940","fa4","WFPXC87"
"Michael Williams","False","28/6/1942","Michael41368","fa2","qibOi17"
"Teresa Trevino","False","26/10/1966","Teresa35209","fa1","OyROq68"
"Kenneth Baker","True","26/7/1975","Kenneth39875","fa3","xBjIi86"
"Jennifer Armstrong","True","20/10/1951","Jennifer3725","fa1","xClFa89"
"David Juarez","True","30/9/1954","David25059","fa4","xwRWr55"
"Mariah Jennings","True","15/12/1994","Mariah25328","fa4","oHQIc52"
"Scott Coleman","True","28/8/1941","Scott49787","fa2","JRwjU80"
"Sandra Wilkinson","True","7/9/1995","Sandra40969","fa2","hdPNG72"
"William Thornton","True","23/6/1962","William16133","fa3","XcfMc33"
"Sandra Oconnor","False","25/1/1950","Sandra6606","fa1","LhjeK80"
"Michael Vargas","True","29/5/1947","Michael11896","fa3","sTKKR99"
"Jennifer Dominguez","False","30/2/1994","Jennifer34273","fa3","LbgvW08"
"William George","False","28/5/1978","William5710","fa2","kaRiZ43"
"Laura Williams","False","29/5/1951","Laura25439","fa1","MrSir02"
"Christopher Cooper","False","20/8/1957","Christopher443","fa2","CwbLu76"
"Allison Lopez","True","7/2/1958","Allison17712","fa1","nAksC08"
"Gary Jennings","True","30/9/1942","Gary2058","fa3","rbjfN88"
"Denise White","False","19/6/1973","Denise14593","fa4","aFpho18"
"John Reynolds","False","6/9/1942","John8689","fa2","NNxDj99"
"Lisa Costa","True","13/7/1997","Lisa3240","fa1","jUPob98"
"Jose Duran","True","28/11/1976","Jose30281","fa2","SsWCu39"
"Caitlin Gomez","True","1/12/1993","Caitlin44786","fa1","aMSvA82"
"Benjamin Anderson","True","29/10/1948","Benjamin44136","fa4","LxUkD89"
"Deborah Cowan","True","4/11/1980","Deborah22921","fa2","syrUl60"
"Bryan Patton","False","29/12/1941","Bryan39554","fa4","enqLZ45"
"Jennifer Gardner","True","1/4/1991","Jennifer10458","fa1","YyzWE40"
"Joseph Wong","False","11/9/1996","Joseph30146","fa2","DeKbM99"
"Rachel Rodriguez","True","18/10/1960","Rachel19242","fa1","TyUkB71"
"Jesse Ford","False","5/6/1979","Jesse48839","fa2","UchfZ84"
"Amy Stafford","True","6/5/1945","Amy22942","fa2","BWYCQ14"
"Jake Warren","True","21/10/1942","Jake16488","fa4","kccyR21"
"Melissa Foster","True","12/11/1956","Melissa38700","fa4","BltDY94"
"Brian Watts","False","5/12/1959","Brian33193","fa1","IKlgT81"
"Morgan Michael","False","2/5/1942","Morgan4556","fa1","FjNic01"
"Christopher Brewer","True","21/2/1994","Christopher25432","fa4","vksPb89"
"Amanda Hernandez","False","20/1/1992","Amanda5725","fa4","noKeu49"
"William Smith","False","6/7/1940","William3332","fa3","sZIlR62"
"Julia Johnson","False","1/1/1970","Julia29010","fa3","bOZZg08"
"Tyler Huerta","True","15/1/1979","Tyler24073","fa1","miWgk72"
"Heather Miller","True","28/8/1970","Heather38183","fa2","WLmji06"
"Jason Garcia","True","18/11/1960","Jason48508","fa1","KQqrJ33"
"Julie Snyder","True","6/1/2001","Julie6983","fa2","qSXLX96"
"Samuel Wood","False","29/1/1995","Samuel462","fa3","hUogP84"
"Donna Walker","False","15/10/1981","Donna5090","fa2","SJfeU08"
"Wesley Burton","False","19/12/1947","Wesley4153","fa1","LjRsf36"
"Sheila Glover","False","10/12/1975","Sheila35308","fa2","Tixps26"
"Michael Willis","False","24/8/1974","Michael1870","fa3","xRFPO57"
"Valerie Mcdaniel","False","30/3/1996","Valerie23210","fa3","cmLCX59"
"James Roth","True","8/12/1978","James37287","fa4","onfdw42"
"Elizabeth Bennett","True","30/12/1969","Elizabeth13105","fa4","OldjY77"
"Peter Gonzalez","False","4/2/1942","Peter27984","fa3","AOLmR95"
"Holly Green","False","17/11/1983","Holly37619","fa1","HXvBk53"
"Erik Baker","False","15/12/1997","Erik23816","fa1","bxYWP39"
"Jessica Johnson","True","29/10/1960","Jessica33296","fa4","dtEmw21"
"Timothy Brown","True","24/11/1991","Timothy8521","fa2","MYYIs81"
"Mary Kennedy","True","1/10/1946","Mary28497","fa1","JUtOZ39"
"Michael Gibson","False","9/4/1989","Michael36400","fa2","glCCT33"
"Laurie Reynolds","False","16/5/1975","Laurie35910","fa2","zFnbt45"
"David Meyers","False","20/1/1985","David32285","fa3","auNaW97"
"Elizabeth Wade","False","24/12/1959","Elizabeth39720","fa2","fbODX77"
"John Johnson","True","1/1/1992","John3146","fa3","DSjNl76"
"Kelly Smith","False","16/6/1961","Kelly13212","fa3","PVMhr93"
"Peter Norman","False","27/1/1952","Peter22583","fa3","vBgQX77"
"April Snyder","True","30/6/1959","April28936","fa4","dLnfj36"
"John Alvarado","False","17/4/1976","John9591","fa4","VntSs88"
"Faith Benson","False","10/1/1943","Faith25982","fa1","uVyXd78"
"Matthew Hardin","False","30/1/1966","Matthew4041","fa2","KFwCQ27"
"Amanda Baker","True","27/3/1973","Amanda47130","fa3","zFUaA69"
"Donald Williamson","False","4/8/1997","Donald11841","fa3","YortY26"
"Amber Johnson","False","25/1/1961","Amber17160","fa2","cyFVW05"
"Joseph Daniel","False","10/6/1962","Joseph4452","fa2","RAQDb81"
"Amy Baker","False","15/5/1983","Amy10992","fa3","kIBWD32"
"David Gay","False","19/8/1969","David26046","fa1","JOIAT85"
"Victoria Wallace","False","22/7/1987","Victoria31949","fa2","AgnJA08"
"Jonathan Harper","True","28/7/1949","Jonathan291","fa2","BKvul82"
"Sharon Harris","False","10/4/1980","Sharon11289","fa4","JpfGj59"
"Thomas Lynch","False","8/9/1993","Thomas6100","fa3","CBoZC36"
"Karen Reid","True","26/3/1979","Karen7156","fa4","PhZPD05"
"Christopher Larson","False","6/4/1984","Christopher22309","fa3","MvJDp26"
"Margaret Rosales","False","1/11/1978","Margaret9968","fa4","lVDuX09"
"Robert Turner","False","18/5/2000","Robert49103","fa2","lWVjj94"
"Alicia Hughes","False","28/8/1943","Alicia46063","fa1","idLrY68"
"Paul Rodriguez","False","30/11/1985","Paul18751","fa4","IzrWQ56"
"Madison King","False","9/12/1978","Madison46234","fa2","HBPbN81"
"Rodney Mcdaniel","True","21/7/1965","Rodney23943","fa3","xcnOl91"
"Miranda Jones","True","14/11/1984","Miranda36655","fa4","rEBQI69"
"Anthony Rodgers","True","26/4/1950","Anthony25479","fa1","VVkbo06"
"Morgan Beck","True","16/2/1995","Morgan15008","fa4","lSfAo33"
"William Martin","True","23/10/1962","William6214","fa3","koqDv76"
"Erin Reyes","True","13/5/1970","Erin11878","fa2","XBseO44"
"Eduardo Castro","True","2/8/1945","Eduardo3498","fa2","aTnvD56"
"Tammy Hodges","True","27/11/1982","Tammy18209","fa2","EUgQP71"
"Troy Lucas","False","1/2/1979","Troy15365","fa4","lMesV69"
"Rebecca Leon","False","26/11/1982","Rebecca14962","fa2","dswlS98"
"Joshua Stephenson","True","9/9/1977","Joshua15851","fa2","CXuQQ06"
"Rachel Russell","False","10/11/1971","Rachel19769","fa2","dYUpi94"
"Walter Hayes","False","22/5/1961","Walter43560","fa2","cWJLi17"
"Angel Thornton","False","10/5/1970","Angel42603","fa3","mnnVw73"
"Randy Curry","False","24/2/1947","Randy42508","fa3","icPnD57"
"Carrie Jenkins","True","10/12/1962","Carrie45711","fa3","UsKyH78"
"Scott Porter","False","22/11/1989","Scott45005","fa2","WyHJv65"
"Brittany Patrick","False","13/1/1981","Brittany36910","fa1","QZksn29"
"Brent Glover","True","26/3/1983","Brent49815","fa2","GYVOK23"
"Jessica Walker","False","3/6/1984","Jessica22166","fa1","UAXQy51"
"Daniel Fields","True","20/10/1964","Daniel10261","fa4","KCfkS08"
"Molly Jones","True","16/12/1956","Molly33313","fa2","RQzEj53"
"Matthew Lopez","True","21/9/1992","Matthew11489","fa3","nYxNV33"
"Christie Miller","False","1/9/1949","Christie29904","fa2","twOzQ81"
"Jonathan Turner","False","21/2/1965","Jonathan29806","fa3","JduYy89"
"Laura Wilson","False","25/5/1940","Laura23538","fa2","XSMol13"
"Adam Espinoza","False","2/10/1965","Adam185","fa4","aOvho59"
"Karen Roberts","True","3/3/1974","Karen36776","fa3","HIxMT58"
"John Barnett","False","27/10/1964","John2249","fa1","xnNUb29"
"Hannah Russell","False","16/2/1991","Hannah38291","fa1","xkZYd67"
"Michael Richardson","True","25/10/1992","Michael17597","fa2","HrPsY83"
"Katherine Solomon","True","2/12/1990","Katherine37301","fa4","uVGtR46"
"David Odonnell","False","26/3/1963","David3376","fa1","dyHWF24"
"Julie White","False","29/3/1956","Julie13469","fa3","ctzkH29"
"Anthony Suarez","False","10/6/1985","Anthony43859","fa3","xXpBy64"
"Ashley Campbell","True","6/12/1964","Ashley46831","fa1","OVoMd94"
"Trevor Smith","False","29/12/1955","Trevor35517","fa2","iDxLG44"
"Susan Ball","False","13/1/1983","Susan5295","fa4","AQiel58"
"Jacob Maddox","True","12/3/1946","Jacob41018","fa1","qfbyP75"
"Sarah Brooks","False","7/12/1952","Sarah40098","fa1","WNlph40"
"Michael Huynh","True","7/6/1987","Michael44591","fa3","XhuWY43"
"Donna Holt","True","7/9/1949","Donna10402","fa3","XBqOu69"
"Christopher Harris","True","26/2/1956","Christopher22422","fa1","TeSMD56"
"Barbara Lee","True","6/11/1956","Barbara20270","fa3","hspjR29"
"John Cardenas","True","11/9/1960","John7539","fa1","CTdFo34"
"Rebecca Bennett","True","2/10/1962","Rebecca42114","fa2","ExVgM29"
"Erik Kelly","False","7/4/1991","Erik32342","fa1","HOFZc69"
"Amanda Thompson","False","2/6/1987","Amanda35930","fa3","zkLwa02"
"James Andrews","True","21/11/1952","James4877","fa4","OWFMf88"
"Lori Murray","False","18/11/1956","Lori44809","fa2","fRuNQ51"
"Stephen Austin","True","9/5/1979","Stephen12145","fa4","UAtFD85"
"Alexis Lucas","True","1/1/1942","Alexis39842","fa4","zaBZJ08"
"Raymond Herman","False","5/8/1945","Raymond48385","fa4","MnNNL76"
"Heather Hill","True","29/11/1980","Heather1633","fa3","JFcpc08"
"Jeffery Thompson","True","23/2/1997","Jeffery34523","fa4","YScXh74"
"Carol Anderson","True","30/9/1942","Carol13431","fa1","qxciY82"
"Ronald Williams","False","17/9/1978","Ronald6111","fa1","LzpNq54"
"Joanne Day","True","23/9/1948","Joanne5696","fa3","rsuWk96"
"John Sims","False","15/1/1963","John7744","fa2","NgCdK23"
"Tamara Cowan","False","30/5/1983","Tamara40556","fa1","scPpl62"
"William Wells","True","1/7/1991","William17691","fa3","lqWRN43"
"Tina Durham","True","9/9/1990","Tina33619","fa4","BKFIb96"
"Robert Cordova","False","8/5/1951","Robert21910","fa2","tyEXx68"
"Katie Wilkins","False","17/8/1991","Katie31027","fa4","RxCVu89"
"George Little","False","5/7/2001","George28756","fa4","xKSwk64"
"Lauren Ochoa","False","12/2/1987","Lauren17806","fa4","Ethgx65"
"William Abbott","True","2/7/1956","William24036","fa3","wQlDX87"
"Jennifer Price","True","20/9/1971","Jennifer5508","fa1","Wnfbk58"
"Kyle Johnson","False","15/10/1967","Kyle42171","fa1","cclqM77"
"Emily Garcia","False","7/7/1980","Emily18037","fa1","mOtWj47"
"Johnny Reynolds","False","28/5/1944","Johnny24181","fa4","iKxzu58"
"Rebecca Robinson","False","8/9/1992","Rebecca20428","fa1","RhzuU95"
"David Thomas","False","9/11/1966","David24289","fa2","rzNOL22"
"Michelle White","True","26/1/1998","Michelle49934","fa4","zKpVp65"
"Jason Ponce","True","24/11/1987","Jason15954","fa2","TMngf40"
"Roberta Lawrence","True","5/7/1999","Roberta12001","fa3","yqciy99"
"Richard Moyer","True","19/7/1965","Richard27391","fa4","YVYOt65"
"Christina Thompson","False","16/7/1945","Christina28362","fa2","aATjs20"
"Tony West","False","22/3/1944","Tony33369","fa1","tfHXO93"
"Beth Stevens","False","11/10/1969","Beth33339","fa2","hsCEt95"
"Christopher Jones","True","25/10/1970","Christopher33254","fa4","crojw21"
"Toni Porter","True","27/1/1974","Toni21572","fa4","cIuRs58"
"James Jordan","False","2/12/1988","James42310","fa1","yZhGu01"
"Sarah Peterson","True","11/5/1986","Sarah30562","fa4","fIOQE30"
"Timothy Lucas","False","19/11/1968","Timothy11986","fa2","uwwyd98"
"Linda Leblanc","True","4/6/1972","Linda26439","fa3","rnHIK18"
"Jonathan Trujillo","False","29/11/1943","Jonathan22022","fa1","NtvoI40"
"Anne Reed","True","10/5/1992","Anne861","fa2","BRBwO44"
"Marcus Chapman","False","24/6/1964","Marcus27615","fa1","HmklJ61"
"Stacey Edwards","False","7/12/1980","Stacey40829","fa4","lcRVu50"
"Scott Miller","True","30/7/1951","Scott28893","fa1","FLUYL52"
"Linda Hudson","True","7/1/1958","Linda22849","fa4","PAXlF51"
"Richard Berry","False","13/9/1981","Richard18707","fa3","oHgFq26"
"Nancy Escobar","True","5/7/1986","Nancy11258","fa2","PuFHV61"
"Douglas Chen","True","22/5/1985","Douglas43598","fa3","EOaTm78"
"Jennifer Fletcher","False","22/11/1965","Jennifer45743","fa1","BkYNI66"
"Christopher Vaughn","True","21/1/1963","Christopher25652","fa4","tAHnB95"
"Elizabeth Anderson","True","18/2/1967","Elizabeth15248","fa4","rRJXc58"
"Bruce Walker","False","26/12/1967","Bruce34536","fa1","ddonI49"
"Paige Ross","False","5/6/1953","Paige16864","fa2","WSFhA60"
"Joshua Miller","False","8/2/1967","Joshua8632","fa2","AfTJT29"
"Rhonda Evans","True","3/12/2001","Rhonda8288","fa2","umHVh05"
"Allen Warner","False","15/9/1989","Allen33524","fa1","TtUwY11"
"Jaime Valdez","False","28/4/1989","Jaime20104","fa3","jkgNZ23"
"Brett Hernandez","True","9/8/1943","Brett5286","fa3","nPPKM87"
"Terri Mann","False","9/2/1977","Terri28519","fa4","yfblH10"
"Paul Olson","True","30/4/1961","Paul33998","fa3","eCUSY17"
"Madeline Dunn","True","28/7/2001","Madeline30192","fa4","lnFvP68"
"Ronald Rodriguez","False","12/11/1984","Ronald5730","fa4","wNEqW55"
"Kathryn Baird","False","23/4/1951","Kathryn34611","fa2","TRuqp61"
"James Wood","True","10/10/1986","James16290","fa1","rPsAj35"
"Kathleen Ferrell","False","25/9/1988","Kathleen41567","fa2","MdbBA36"
"Daniel Smith","True","25/5/1994","Daniel42314","fa2","LDACJ67"
"Shelby Jennings","False","30/7/1965","Shelby4710","fa1","ldhsd65"
"Michael Myers","False","26/12/1965","Michael31622","fa4","JpWUS08"
"Mary Rogers","True","11/6/1947","Mary35856","fa2","BhMij89"
"Jeffrey Le","True","11/12/1970","Jeffrey10302","fa2","aMFkx02"
"Mary Moore","True","26/11/1961","Mary3026","fa3","nSjeG18"
"John Coleman","True","4/12/1979","John39811","fa4","YnXFX34"
"Shelly Davis","False","26/1/1946","Shelly8244","fa2","ozmSP85"
"Thomas White","False","30/2/1948","Thomas15861","fa3","wHXXz30"
